Transaction_Amount,Hour,DayOfWeek,Is_Weekend,Location_Rijeka,Location_Zagreb,Location_Split,Location_Osijek,Location_Dubrovnik,Location_Foreign,Merchant_Category_Food,Merchant_Category_Coffee,Merchant_Category_Groceries,Merchant_Category_Electronics,Merchant_Category_Clothing,Merchant_Category_Travel,Merchant_Category_Health,Merchant_Category_Entertainment,is_fraud
18.49,16,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
146.2,19,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
57.62,16,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
9.7,19,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
198.98,8,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.27,12,6,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
45.01,8,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3.57,14,6,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
53.55,7,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17.47,7,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
141.97,21,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
78.78,17,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
43.38,20,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31.63,23,3,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
38.72,23,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4.21,9,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
21.24,20,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4.57,12,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5.34,15,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2.14,14,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
246.67,6,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
27.73,11,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
30.6,13,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
60.6,23,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
105.11,20,6,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
104.49,19,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
653.31,20,3,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
28.16,10,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
41.0,12,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.33,17,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
32.19,17,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
32.31,10,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
10.92,6,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
4.37,14,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
250.58,18,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
147.55,22,3,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
93.83,19,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
43.91,19,6,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
122.21,17,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
63.17,8,6,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
12.09,19,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
6.31,18,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
96.0,20,4,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
84.71,23,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
27.71,17,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4.04,16,6,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
25.64,7,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2698.4,2,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
29.23,19,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2176.39,0,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
108.44,18,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
119.59,13,4,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
174.48,21,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10.15,14,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
943.04,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
29.28,20,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
39.59,21,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
13.42,18,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
15.04,15,2,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
537.8,2,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
80.17,7,4,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
208.86,19,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
389.02,9,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
2.94,15,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
11.1,23,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
550.56,3,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
6.02,22,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
29.16,23,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
441.83,16,6,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
7.93,9,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
58.15,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
99.57,13,6,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
39.27,19,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
19.07,16,2,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
725.49,3,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
83.86,16,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37.91,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
126.93,10,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.06,20,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4288.95,13,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
370.28,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
702.46,2,6,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
395.85,1,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
23.25,2,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
30.41,23,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
65.07,22,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
69.57,8,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
4.43,21,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
46.05,20,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
30.61,10,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3.03,22,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2353.06,19,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
16.44,16,3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
30.47,14,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
21.97,23,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
76.48,9,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
12.29,19,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
18.08,9,6,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
51.91,19,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8.06,11,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2.48,22,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
85.1,14,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
37.97,8,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
114.01,8,4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
5.35,17,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
15.29,12,6,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
13.83,4,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
25.41,12,6,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
747.24,7,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
72.74,9,5,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
184.3,13,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
39.13,9,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
553.63,2,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
31.27,10,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
37.54,13,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
16.25,23,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
88.96,19,6,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
118.69,7,4,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.07,10,5,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
28.25,13,6,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
50.91,22,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20.36,11,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
58.34,23,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
47.58,13,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
49.6,20,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
197.54,13,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
46.69,16,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
3.48,6,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
54.89,14,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
99.46,8,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
133.07,22,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
70.15,10,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
34.04,11,3,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1.65,21,3,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
59.13,22,6,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
37.79,13,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
29.03,9,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10.31,18,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
6.84,23,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
127.88,23,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
3773.38,20,3,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
11.8,7,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
31.19,7,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
5.67,17,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15.04,18,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
9.48,11,2,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
70.99,11,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
28.21,12,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22.73,14,4,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
15.54,15,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
217.69,13,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.13,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24.19,8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
39.37,11,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
234.63,9,6,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
19.44,7,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
92.0,17,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
122.5,6,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
411.95,2,6,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
141.83,10,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
909.78,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
47.85,6,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2.58,18,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
23.95,7,5,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
126.14,11,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
18.46,23,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
76.82,9,4,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
5.0,11,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
2.72,18,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
141.87,22,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
178.13,7,2,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
94.39,10,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
30.12,11,6,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
87.18,16,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3.51,12,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
74.15,23,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.38,8,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1845.64,2,5,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
131.72,19,3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
211.26,11,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.73,23,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24.94,18,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
54.32,12,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
280.28,14,5,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
31.08,6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
176.9,15,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
14.06,11,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
132.74,16,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
34.77,19,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
34.25,20,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5.99,8,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
67.2,14,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
10.24,20,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
34.61,23,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
127.12,20,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1734.08,13,4,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
56.67,21,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
97.44,11,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
113.9,17,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
82.16,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
31.41,13,6,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
10.92,22,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
33.96,17,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
17.53,6,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
12.88,14,5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
60.49,9,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
5.27,22,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9.63,6,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
151.57,19,6,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
597.57,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1
17.76,19,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
150.49,21,4,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
26.71,6,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
19.86,7,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
22.93,19,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
29.47,21,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
47.07,8,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
59.62,22,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
88.46,8,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
67.86,22,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
126.39,21,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
84.36,17,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
26.21,21,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
23.53,17,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
43.12,15,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2.25,16,6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
65.71,22,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
55.79,23,5,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
5.54,16,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
860.67,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
59.21,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
147.39,11,6,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28.23,14,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4.49,12,5,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
34.72,19,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
5.3,11,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
663.28,4,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
5.85,7,5,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
22.46,14,6,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4.06,23,6,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
5.97,10,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
36.88,9,6,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
9.04,22,6,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
59.63,6,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
77.58,23,5,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
444.23,3,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
169.37,23,4,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20.65,16,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
18.74,15,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
9.5,13,5,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
190.61,18,6,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
2.22,6,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
5.42,16,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
23.54,15,6,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
38.57,11,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
49.49,7,2,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
106.14,19,6,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
28.16,8,6,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
17.07,7,6,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
24.74,15,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
801.61,3,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1
4.23,19,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
51.05,12,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
47.94,23,3,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
19.6,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1.81,21,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.78,23,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
296.85,0,6,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
161.42,21,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
15.17,16,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
23.53,13,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
72.83,6,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
35.07,20,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1663.16,9,3,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
102.67,9,5,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20.54,22,6,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
931.38,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1
29.88,13,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10.21,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
18.61,18,5,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
6.32,20,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
18.35,23,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
28.37,14,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
13.69,17,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
56.6,23,5,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
38.94,11,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
243.91,23,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3.05,15,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
44.62,17,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
57.78,10,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1.93,16,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
49.52,22,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
154.39,21,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
40.42,9,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24.21,21,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
3.08,16,4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
102.4,8,2,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
163.28,19,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
11.02,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
38.14,9,6,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
78.4,13,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
69.26,21,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
36.8,23,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
56.03,10,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
75.39,18,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
3962.12,4,2,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
18.69,6,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
52.92,17,5,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
187.96,20,5,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
26.98,18,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
282.43,18,5,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
22.59,21,4,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
69.26,20,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12.4,17,6,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
33.2,17,2,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
49.2,11,2,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
37.97,23,5,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5.49,17,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20.16,11,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
215.44,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
4.31,20,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
28.82,14,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
777.97,3,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1
23.61,9,6,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
22.54,9,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
84.83,18,5,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4.88,9,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
30.45,11,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
11.42,21,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
58.56,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
381.72,3,4,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1
127.3,1,5,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
27.57,14,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
216.16,6,6,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
2.85,11,4,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
165.46,21,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
25.37,16,5,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4.78,21,5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
3.65,13,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
360.47,2,5,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1
223.48,16,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1471.42,14,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
47.54,14,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
5.84,19,4,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
2944.11,17,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
