Transaction_Amount,Is_Weekend,Risk_Score,Fraud_Label,Hour,DayOfWeek,Location_London,Location_Mumbai,Location_New York,Location_Sydney,Location_Tokyo,Merchant_Category_Clothing,Merchant_Category_Electronics,Merchant_Category_Groceries,Merchant_Category_Restaurants,Merchant_Category_Travel
15.18,0,0.4429,0,17,0,False,True,False,False,False,False,False,False,True,False
139.58,0,0.4433,0,2,6,False,False,False,False,True,False,False,False,False,True
92.8,0,0.6244,0,9,0,True,False,False,False,False,False,False,False,False,True
204.07,0,0.8461,0,7,4,False,False,True,False,False,False,False,True,False,False
52.72,0,0.0053,0,6,3,False,False,True,False,False,False,True,False,False,False
220.38,0,0.5943,0,10,4,False,False,False,False,True,False,True,False,False,False
65.83,0,0.1923,0,15,6,False,False,False,False,True,False,True,False,False,False
351.71,1,0.4751,0,13,6,False,False,True,False,False,True,False,False,False,False
39.61,1,0.3273,1,10,4,False,False,False,True,False,False,True,False,False,False
208.47,0,0.1092,0,5,5,False,False,True,False,False,False,False,False,True,False
112.12,0,0.9817,1,5,5,True,False,False,False,False,False,False,True,False,False
21.59,0,0.6469,1,18,6,False,False,True,False,False,False,False,False,True,False
111.98,0,0.4321,1,19,3,False,False,False,False,True,False,False,False,False,True
69.64,0,0.986,1,13,0,False,False,True,False,False,False,False,False,False,True
74.8,1,0.5906,0,14,1,True,False,False,False,False,True,False,False,False,False
97.99,1,0.1393,0,14,3,False,False,False,True,False,False,False,False,True,False
81.54,0,0.2631,0,9,6,False,True,False,False,False,True,False,False,False,False
92.81,0,0.5558,0,19,6,False,False,False,False,True,False,True,False,False,False
142.22,0,0.2959,0,20,6,False,False,False,True,False,False,False,False,False,True
270.93,1,0.5497,0,15,5,False,False,True,False,False,False,False,False,False,True
99.35,0,0.5233,0,2,6,False,False,False,True,False,False,False,False,True,False
264.71,1,0.6444,0,10,2,True,False,False,False,False,False,False,True,False,False
27.77,0,0.5448,0,9,5,True,False,False,False,False,False,False,True,False,False
76.0,1,0.8876,1,9,0,True,False,False,False,False,False,False,False,True,False
62.52,1,0.831,0,8,3,False,True,False,False,False,False,False,True,False,False
190.88,0,0.0563,0,3,2,False,False,False,True,False,False,False,True,False,False
117.74,0,0.5206,0,4,2,True,False,False,False,False,True,False,False,False,False
58.67,0,0.1803,0,6,5,False,False,True,False,False,False,False,False,False,True
107.61,0,0.697,0,1,2,False,False,False,True,False,False,False,False,False,True
38.52,0,0.4349,0,17,5,True,False,False,False,False,False,True,False,False,False
128.09,1,0.9342,1,3,4,False,False,False,False,True,False,False,True,False,False
13.9,1,0.9494,1,0,2,True,False,False,False,False,False,False,False,False,True
13.33,0,0.4009,0,6,0,False,False,False,True,False,False,False,False,False,True
21.95,0,0.834,1,20,0,False,True,False,False,False,False,False,False,True,False
73.35,0,0.0261,0,12,1,True,False,False,False,False,True,False,False,False,False
63.34,0,0.5372,0,16,5,False,False,False,True,False,False,False,True,False,False
6.38,1,0.5519,1,15,0,True,False,False,False,False,False,True,False,False,False
109.4,0,0.847,0,1,0,False,True,False,False,False,False,False,False,False,True
97.77,1,0.8429,0,0,2,False,False,False,False,True,False,False,False,True,False
252.38,0,0.3647,0,23,5,False,False,True,False,False,False,False,True,False,False
69.04,1,0.3092,0,3,4,False,False,False,False,True,True,False,False,False,False
83.71,0,0.8033,0,20,6,False,False,True,False,False,False,True,False,False,False
17.51,0,0.1276,0,0,0,False,True,False,False,False,False,False,False,True,False
27.36,1,0.6333,0,8,6,False,True,False,False,False,True,False,False,False,False
73.6,1,0.8106,1,6,1,False,True,False,False,False,False,True,False,False,False
39.87,0,0.4278,0,2,4,True,False,False,False,False,False,False,True,False,False
209.14,0,0.524,0,6,6,False,True,False,False,False,True,False,False,False,False
126.21,0,0.8189,0,23,1,False,True,False,False,False,False,True,False,False,False
219.22,0,0.2266,0,15,2,False,False,True,False,False,False,False,True,False,False
15.46,0,0.896,1,9,6,True,False,False,False,False,False,False,True,False,False
66.87,1,0.8913,1,6,6,False,False,True,False,False,True,False,False,False,False
206.65,0,0.2545,0,0,0,False,False,False,False,True,True,False,False,False,False
112.2,0,0.2611,0,20,6,False,False,True,False,False,False,False,False,False,True
161.51,0,0.3316,0,12,2,True,False,False,False,False,True,False,False,False,False
24.55,1,0.0613,0,13,3,False,False,False,False,True,False,False,False,False,True
6.64,1,0.8436,1,2,6,False,False,False,True,False,False,False,True,False,False
171.44,0,0.5068,0,22,0,True,False,False,False,False,True,False,False,False,False
50.04,0,0.5483,0,2,3,False,False,False,True,False,False,False,False,False,True
26.4,0,0.8343,1,2,3,True,False,False,False,False,False,True,False,False,False
108.15,0,0.9043,1,0,0,True,False,False,False,False,False,False,False,True,False
18.59,0,0.4794,0,0,0,False,False,False,False,True,False,True,False,False,False
44.9,0,0.7056,1,21,4,False,True,False,False,False,False,False,True,False,False
119.52,1,0.7705,0,16,5,False,False,False,True,False,True,False,False,False,False
4.45,1,0.8181,0,11,3,False,False,False,False,True,False,False,False,False,True
14.25,1,0.3569,0,7,6,False,False,True,False,False,False,False,True,False,False
94.46,0,0.8872,1,2,2,False,False,False,False,True,False,False,True,False,False
171.98,0,0.628,0,2,5,False,True,False,False,False,False,False,False,True,False
101.21,0,0.7427,0,18,2,False,True,False,False,False,False,True,False,False,False
68.08,0,0.0425,0,12,4,False,True,False,False,False,False,False,True,False,False
277.37,0,0.8837,1,19,3,False,False,False,False,True,False,False,False,True,False
85.12,0,0.2094,1,11,5,True,False,False,False,False,False,True,False,False,False
243.27,0,0.0339,0,3,3,False,True,False,False,False,False,False,False,False,True
213.1,1,0.6206,0,1,4,False,True,False,False,False,True,False,False,False,False
11.09,1,0.0691,1,17,2,False,False,False,True,False,True,False,False,False,False
28.92,0,0.923,1,16,3,False,False,True,False,False,False,False,False,True,False
39.93,0,0.6024,0,1,1,True,False,False,False,False,False,False,True,False,False
90.43,0,0.6771,0,22,2,True,False,False,False,False,False,False,False,False,True
28.93,1,0.3919,0,2,4,False,False,False,False,True,False,False,False,False,True
247.76,0,0.6606,0,21,4,False,False,False,False,True,False,False,True,False,False
185.86,0,0.2077,0,17,6,False,False,False,False,True,False,False,True,False,False
281.34,1,0.4685,0,3,2,False,True,False,False,False,True,False,False,False,False
36.17,0,0.5238,0,8,1,True,False,False,False,False,False,False,True,False,False
187.44,0,0.4272,0,2,6,False,False,False,False,True,False,False,False,True,False
103.29,1,0.9023,1,19,5,True,False,False,False,False,False,False,True,False,False
126.13,0,0.1732,0,2,2,False,False,False,False,True,True,False,False,False,False
33.8,0,0.2781,1,12,2,True,False,False,False,False,True,False,False,False,False
13.82,1,0.5778,0,8,5,False,False,False,True,False,False,False,False,True,False
48.78,0,0.3306,0,3,5,False,False,True,False,False,False,False,False,False,True
39.85,1,0.5115,0,0,3,False,False,False,True,False,False,False,False,False,True
36.71,0,0.9588,1,21,3,False,False,False,False,True,False,True,False,False,False
202.5,0,0.9545,1,14,0,False,False,False,True,False,False,False,False,True,False
118.99,0,0.0487,0,11,2,True,False,False,False,False,True,False,False,False,False
105.79,1,0.1071,1,12,6,False,False,False,False,True,False,False,False,True,False
120.75,0,0.1837,0,7,1,False,False,False,True,False,True,False,False,False,False
182.73,1,0.3285,0,23,3,False,False,True,False,False,False,False,False,False,True
40.56,0,0.9403,1,2,6,False,False,False,True,False,False,False,False,False,True
98.54,0,0.7671,0,3,3,False,False,False,False,True,False,False,True,False,False
106.84,0,0.6764,0,10,3,False,False,False,True,False,False,False,False,True,False
93.77,1,0.7136,0,7,1,True,False,False,False,False,False,False,False,True,False
147.82,0,0.7505,0,10,6,False,False,False,False,True,False,True,False,False,False
90.02,0,0.7809,0,22,6,False,False,False,True,False,True,False,False,False,False
30.49,0,0.587,0,17,1,False,True,False,False,False,False,False,True,False,False
286.73,0,0.345,0,13,2,False,False,False,True,False,True,False,False,False,False
141.16,1,0.2756,0,12,5,False,False,False,True,False,False,True,False,False,False
38.84,0,0.1953,0,12,6,False,False,True,False,False,False,True,False,False,False
14.93,0,0.53,1,22,6,False,True,False,False,False,False,True,False,False,False
287.52,0,0.5699,1,1,0,False,True,False,False,False,True,False,False,False,False
2.55,1,0.7931,0,2,4,True,False,False,False,False,True,False,False,False,False
176.75,1,0.3412,0,17,6,False,False,False,True,False,False,False,False,True,False
105.14,1,0.3628,0,19,1,False,False,False,True,False,False,False,True,False,False
63.61,0,0.5769,0,22,5,False,False,True,False,False,False,False,False,False,True
24.14,0,0.4307,0,10,6,False,False,True,False,False,False,False,False,False,True
297.19,0,0.4464,0,22,2,False,False,False,True,False,False,False,False,False,True
227.92,0,0.494,1,13,5,False,False,False,False,True,False,False,True,False,False
20.54,0,0.5532,0,20,3,True,False,False,False,False,False,False,True,False,False
166.31,1,0.7069,0,3,4,False,True,False,False,False,False,True,False,False,False
186.98,0,0.1504,0,16,0,False,False,False,False,True,False,False,False,False,True
49.24,0,0.0241,0,19,4,True,False,False,False,False,False,False,True,False,False
88.99,0,0.15,0,11,6,False,False,True,False,False,False,False,False,False,True
434.98,0,0.8456,0,9,3,True,False,False,False,False,False,True,False,False,False
16.64,0,0.6451,0,14,0,False,False,False,False,True,False,False,False,True,False
106.85,0,0.8393,0,12,0,False,False,False,True,False,False,False,True,False,False
67.61,0,0.4911,1,9,4,False,True,False,False,False,False,True,False,False,False
520.61,0,0.8651,1,17,5,False,False,False,False,True,True,False,False,False,False
54.6,0,0.5862,0,7,6,False,False,False,True,False,False,False,True,False,False
31.7,0,0.6918,1,14,1,False,False,False,False,True,False,False,False,True,False
97.89,0,0.1885,0,16,2,False,False,False,True,False,True,False,False,False,False
33.59,1,0.411,0,16,6,False,False,False,True,False,False,False,False,False,True
104.66,0,0.2587,0,14,4,True,False,False,False,False,False,False,True,False,False
109.7,1,0.2845,1,6,2,False,False,False,True,False,True,False,False,False,False
261.14,1,0.6569,1,19,6,True,False,False,False,False,False,False,False,True,False
66.32,0,0.8364,0,9,4,False,False,False,True,False,False,False,True,False,False
12.45,1,0.1545,0,1,1,False,True,False,False,False,False,False,True,False,False
92.1,0,0.0485,0,22,2,False,False,True,False,False,False,False,True,False,False
221.46,0,0.3901,0,6,1,True,False,False,False,False,False,False,True,False,False
11.14,0,0.3564,1,3,0,False,False,False,True,False,False,False,False,True,False
44.67,0,0.1362,1,7,2,False,True,False,False,False,False,False,False,True,False
442.99,1,0.5751,0,3,5,False,True,False,False,False,False,True,False,False,False
69.31,1,0.8107,0,19,4,False,True,False,False,False,False,False,True,False,False
123.64,1,0.5163,1,2,5,False,False,True,False,False,True,False,False,False,False
228.4,1,0.1234,0,3,6,True,False,False,False,False,False,False,False,True,False
145.13,1,0.632,1,4,0,False,False,True,False,False,False,True,False,False,False
139.24,0,0.1406,1,22,0,False,False,False,False,True,False,True,False,False,False
135.66,0,0.5758,0,23,5,False,False,False,True,False,False,True,False,False,False
38.34,0,0.8852,1,11,5,False,True,False,False,False,False,False,False,True,False
40.55,0,0.4729,0,10,6,True,False,False,False,False,False,True,False,False,False
123.23,0,0.0359,0,14,5,False,False,False,False,True,True,False,False,False,False
24.85,1,0.8976,1,8,5,False,True,False,False,False,False,False,False,False,True
95.79,1,0.7536,1,18,4,False,False,True,False,False,False,False,False,False,True
166.62,0,0.5981,0,10,6,False,False,False,True,False,False,False,False,True,False
37.43,0,0.7775,1,8,5,False,False,False,False,True,False,False,False,False,True
2.2,1,0.9254,1,0,0,True,False,False,False,False,False,False,True,False,False
79.26,1,0.2695,0,5,4,False,True,False,False,False,True,False,False,False,False
107.78,1,0.9918,1,19,3,True,False,False,False,False,True,False,False,False,False
18.38,0,0.4194,0,14,3,False,False,False,True,False,True,False,False,False,False
26.45,0,0.1954,0,2,5,False,False,False,False,True,False,False,True,False,False
81.28,1,0.7576,0,1,4,False,False,False,False,True,False,False,True,False,False
2.24,1,0.3422,0,0,0,True,False,False,False,False,True,False,False,False,False
19.01,0,0.3505,0,14,4,False,False,False,False,True,False,False,False,True,False
118.88,0,0.7305,0,1,1,True,False,False,False,False,True,False,False,False,False
14.96,0,0.3522,0,10,2,True,False,False,False,False,False,False,True,False,False
33.2,0,0.9084,1,5,5,False,False,False,False,True,False,False,True,False,False
103.37,1,0.2563,1,15,1,False,True,False,False,False,False,False,False,False,True
123.11,0,0.6914,0,11,4,False,True,False,False,False,False,False,False,True,False
60.22,1,0.0618,0,13,0,False,False,False,False,True,False,False,False,True,False
110.28,1,0.0692,0,18,3,False,False,False,False,True,True,False,False,False,False
91.7,0,0.7468,1,0,5,False,False,False,True,False,False,True,False,False,False
166.53,0,0.669,1,18,2,False,False,False,False,True,False,False,False,False,True
5.18,0,0.7724,0,0,3,False,False,False,False,True,False,True,False,False,False
113.64,0,0.4164,0,13,0,True,False,False,False,False,False,False,True,False,False
88.13,0,0.5235,1,17,6,False,False,True,False,False,False,False,False,True,False
214.25,1,0.6056,0,22,5,False,True,False,False,False,False,True,False,False,False
65.55,0,0.9925,1,17,5,True,False,False,False,False,True,False,False,False,False
193.37,0,0.3513,0,1,4,False,True,False,False,False,False,False,False,False,True
145.46,1,0.0577,0,2,2,True,False,False,False,False,True,False,False,False,False
0.91,1,0.2541,0,11,0,False,False,False,False,True,False,True,False,False,False
78.91,0,0.9425,1,0,0,False,False,False,True,False,False,True,False,False,False
143.78,0,0.6302,0,18,4,False,False,False,True,False,False,False,False,True,False
100.02,0,0.7625,0,10,3,True,False,False,False,False,False,False,False,False,True
6.45,0,0.988,1,7,3,False,False,False,False,True,False,False,True,False,False
1.6,0,0.6636,0,6,3,False,False,False,False,True,False,True,False,False,False
33.59,0,0.1154,0,18,5,False,False,False,True,False,False,False,False,False,True
149.62,0,0.877,1,6,0,True,False,False,False,False,False,True,False,False,False
30.99,0,0.6548,1,2,2,False,True,False,False,False,False,True,False,False,False
81.33,0,0.3876,0,0,4,False,True,False,False,False,False,False,False,True,False
22.19,1,0.0087,1,14,0,False,False,False,False,True,False,False,False,False,True
31.32,0,0.1126,1,6,2,False,False,True,False,False,False,False,False,True,False
217.92,1,0.3442,0,2,0,False,False,False,False,True,False,False,False,True,False
108.71,0,0.7713,0,12,5,False,False,False,True,False,False,False,False,False,True
305.57,0,0.3838,0,19,5,False,True,False,False,False,True,False,False,False,False
46.63,0,0.8364,0,22,2,False,False,False,False,True,False,False,True,False,False
